tract,total_pop_20,bpop_20,hpop_20,asian_nhpi_pop_20,amin_pop_20,other_pop_20,white_pop_20,total_vap_20,bvap_20,hvap_20,asian_nhpi_vap_20,amin_vap_20,other_vap_20,white_vap_20,pres_08_dem,pres_08_rep,pres_12_dem,pres_12_rep,pres_16_dem,pres_16_rep,gov_18_dem,gov_18_rep,ag_18_dem,ag_18_rep,pres_20_dem,pres_20_rep
06037600802,2643.0,2062.0,393.0,43.0,8.0,23.0,114.0,2264.0,1793.0,295.0,39.0,8.0,20.0,109.0,1241.0,43.0,1421.0,41.0,1308.0,47.0,1195.0,83.0,1185.0,68.0,1469.0,123.0
06037600902,6798.0,3210.0,3063.0,132.0,23.0,71.0,299.0,5337.0,2593.0,2281.0,119.0,19.0,49.0,276.0,1868.0,114.0,1841.0,70.0,1788.0,99.0,1608.0,170.0,1603.0,140.0,2425.0,259.0
06037600911,3282.0,1061.0,1740.0,102.0,17.0,38.0,324.0,2620.0,863.0,1331.0,86.0,13.0,31.0,296.0,1042.0,121.0,1090.0,100.0,1103.0,82.0,1007.0,118.0,1034.0,86.0,1384.0,190.0
06037600912,5174.0,920.0,3880.0,80.0,12.0,33.0,249.0,4016.0,732.0,2944.0,77.0,10.0,21.0,232.0,1403.0,124.0,1441.0,107.0,1611.0,101.0,1380.0,145.0,1406.0,110.0,1923.0,239.0
06037601001,2274.0,1637.0,423.0,94.0,8.0,27.0,85.0,1959.0,1432.0,341.0,81.0,8.0,22.0,75.0,961.0,56.0,1009.0,58.0,932.0,56.0,902.0,83.0,888.0,83.0,959.0,89.0
06037601002,5457.0,2599.0,2353.0,233.0,16.0,49.0,207.0,4297.0,2086.0,1771.0,204.0,16.0,36.0,184.0,1567.0,108.0,1548.0,68.0,1570.0,88.0,1372.0,136.0,1376.0,115.0,1941.0,212.0
06037601100,6159.0,2025.0,3565.0,342.0,6.0,50.0,171.0,4590.0,1620.0,2521.0,281.0,6.0,26.0,136.0,1179.0,83.0,1280.0,74.0,1317.0,69.0,1142.0,100.0,1132.0,87.0,1705.0,220.0
06037601202,3832.0,256.0,3314.0,106.0,14.0,20.0,122.0,3052.0,203.0,2606.0,92.0,14.0,20.0,117.0,883.0,153.0,949.0,126.0,1122.0,96.0,850.0,154.0,864.0,125.0,1219.0,217.0
06037601211,2833.0,1269.0,1334.0,83.0,12.0,16.0,119.0,2260.0,1037.0,1017.0,73.0,8.0,15.0,110.0,822.0,46.0,813.0,44.0,871.0,49.0,731.0,65.0,737.0,45.0,993.0,114.0
06037601212,6319.0,1707.0,4201.0,141.0,16.0,34.0,220.0,4762.0,1327.0,3099.0,110.0,16.0,21.0,189.0,1256.0,153.0,1376.0,99.0,1528.0,101.0,1227.0,147.0,1232.0,120.0,1783.0,253.0
06037601301,1958.0,998.0,463.0,90.0,10.0,26.0,371.0,1614.0,836.0,350.0,81.0,6.0,25.0,316.0,1042.0,119.0,975.0,101.0,912.0,93.0,930.0,113.0,931.0,106.0,1000.0,105.0
06037601302,6785.0,3921.0,2040.0,243.0,29.0,83.0,469.0,5335.0,3079.0,1523.0,217.0,29.0,62.0,425.0,2313.0,117.0,2339.0,99.0,2327.0,124.0,1964.0,174.0,1968.0,139.0,2710.0,243.0
06037601303,4959.0,2613.0,1860.0,164.0,10.0,62.0,250.0,3861.0,2060.0,1374.0,140.0,8.0,50.0,229.0,1526.0,70.0,1526.0,49.0,1520.0,63.0,1217.0,103.0,1208.0,83.0,1766.0,161.0
06037601401,5012.0,1753.0,2764.0,144.0,24.0,56.0,271.0,3973.0,1420.0,2110.0,128.0,21.0,39.0,255.0,1232.0,155.0,1319.0,118.0,1423.0,136.0,1239.0,167.0,1257.0,137.0,1753.0,236.0
06037601402,4782.0,295.0,4158.0,118.0,6.0,17.0,188.0,3764.0,230.0,3247.0,103.0,6.0,13.0,165.0,1121.0,240.0,1048.0,171.0,1269.0,143.0,1066.0,194.0,1063.0,171.0,1509.0,302.0
06037601501,3500.0,353.0,2957.0,81.0,6.0,20.0,83.0,2564.0,277.0,2127.0,65.0,6.0,17.0,72.0,481.0,72.0,453.0,46.0,683.0,46.0,461.0,46.0,462.0,39.0,783.0,118.0
06037601502,3374.0,101.0,3157.0,44.0,3.0,19.0,50.0,2508.0,77.0,2339.0,29.0,3.0,14.0,46.0,535.0,81.0,511.0,54.0,580.0,27.0,475.0,76.0,490.0,50.0,802.0,127.0
06037601600,4164.0,142.0,3794.0,117.0,9.0,9.0,93.0,3118.0,113.0,2813.0,104.0,7.0,5.0,76.0,722.0,154.0,758.0,118.0,832.0,72.0,686.0,97.0,695.0,82.0,1006.0,177.0
06037601700,4931.0,270.0,4413.0,120.0,18.0,28.0,82.0,3622.0,195.0,3239.0,95.0,10.0,19.0,64.0,684.0,102.0,766.0,77.0,874.0,63.0,616.0,91.0,633.0,68.0,974.0,229.0
06037601801,3462.0,172.0,3176.0,45.0,3.0,20.0,46.0,2533.0,127.0,2327.0,33.0,3.0,11.0,32.0,559.0,70.0,498.0,52.0,676.0,40.0,550.0,58.0,562.0,44.0,821.0,154.0
06037601802,3896.0,96.0,3679.0,28.0,3.0,23.0,67.0,2919.0,70.0,2760.0,27.0,3.0,7.0,52.0,637.0,118.0,670.0,87.0,731.0,53.0,628.0,78.0,640.0,63.0,944.0,169.0
06037601900,5091.0,670.0,4233.0,82.0,17.0,19.0,70.0,3703.0,508.0,3032.0,78.0,14.0,11.0,60.0,816.0,64.0,911.0,47.0,964.0,32.0,791.0,62.0,784.0,49.0,1171.0,143.0
06037602002,3007.0,433.0,2302.0,148.0,6.0,19.0,99.0,2298.0,346.0,1734.0,122.0,0.0,15.0,81.0,644.0,92.0,598.0,81.0,740.0,54.0,608.0,73.0,604.0,63.0,876.0,172.0
06037602003,4759.0,683.0,3836.0,82.0,9.0,22.0,127.0,3595.0,554.0,2846.0,67.0,7.0,17.0,104.0,993.0,85.0,965.0,75.0,1114.0,75.0,890.0,92.0,914.0,67.0,1333.0,181.0
06037602103,6931.0,1314.0,4765.0,408.0,19.0,64.0,361.0,5231.0,1034.0,3540.0,318.0,9.0,40.0,290.0,1119.0,225.0,1222.0,166.0,1473.0,165.0,1099.0,188.0,1126.0,156.0,1722.0,389.0
06037602104,5541.0,1414.0,3540.0,310.0,14.0,28.0,235.0,4136.0,1071.0,2589.0,264.0,5.0,18.0,189.0,1173.0,194.0,1240.0,157.0,1267.0,129.0,944.0,149.0,957.0,132.0,1495.0,322.0
06037602105,4302.0,900.0,2913.0,224.0,5.0,26.0,234.0,3268.0,703.0,2142.0,193.0,5.0,24.0,201.0,778.0,149.0,830.0,133.0,725.0,94.0,760.0,127.0,764.0,109.0,1140.0,234.0
06037602106,5693.0,1165.0,3174.0,573.0,30.0,61.0,690.0,4491.0,938.0,2430.0,472.0,22.0,45.0,584.0,1132.0,322.0,1287.0,262.0,1405.0,229.0,1101.0,283.0,1161.0,239.0,1667.0,444.0
06037602201,4552.0,430.0,1642.0,755.0,41.0,74.0,1610.0,3667.0,341.0,1249.0,624.0,33.0,45.0,1375.0,908.0,567.0,1036.0,607.0,1651.0,614.0,1585.0,681.0,1580.0,633.0,1687.0,685.0
06037602202,3112.0,472.0,1986.0,321.0,5.0,27.0,301.0,2422.0,357.0,1496.0,272.0,5.0,19.0,273.0,667.0,186.0,585.0,148.0,701.0,130.0,509.0,134.0,521.0,113.0,832.0,230.0
06037602301,6188.0,360.0,3392.0,692.0,30.0,76.0,1638.0,4866.0,261.0,2593.0,530.0,28.0,52.0,1402.0,1450.0,844.0,1644.0,792.0,1854.0,617.0,1674.0,687.0,1689.0,632.0,2374.0,928.0
06037602302,5300.0,271.0,899.0,1283.0,30.0,90.0,2727.0,4052.0,177.0,637.0,938.0,19.0,54.0,2227.0,1072.0,799.0,1052.0,875.0,1179.0,615.0,1100.0,698.0,1102.0,650.0,2133.0,853.0
06037602402,6812.0,756.0,4062.0,708.0,41.0,80.0,1165.0,5369.0,571.0,3101.0,596.0,38.0,53.0,1010.0,1601.0,689.0,1617.0,553.0,1876.0,517.0,1580.0,553.0,1609.0,494.0,2140.0,704.0
06037602403,5172.0,982.0,3175.0,544.0,21.0,63.0,387.0,3909.0,738.0,2315.0,461.0,18.0,44.0,333.0,923.0,218.0,953.0,170.0,1074.0,146.0,878.0,161.0,885.0,142.0,1183.0,301.0
06037602404,5848.0,1043.0,3543.0,626.0,23.0,78.0,535.0,4516.0,812.0,2651.0,519.0,14.0,57.0,463.0,1058.0,294.0,1123.0,235.0,1246.0,203.0,1014.0,263.0,1032.0,219.0,1514.0,476.0
06037602504,4670.0,1815.0,2107.0,495.0,15.0,62.0,176.0,3519.0,1392.0,1504.0,416.0,14.0,41.0,152.0,922.0,108.0,906.0,66.0,761.0,64.0,779.0,101.0,778.0,88.0,966.0,181.0
06037602505,4427.0,1380.0,2416.0,220.0,6.0,89.0,316.0,3260.0,1070.0,1654.0,186.0,4.0,73.0,273.0,647.0,76.0,718.0,70.0,932.0,93.0,546.0,83.0,550.0,71.0,855.0,187.0
06037602506,4429.0,2073.0,1831.0,275.0,17.0,42.0,191.0,3376.0,1585.0,1343.0,232.0,13.0,34.0,169.0,884.0,76.0,893.0,63.0,760.0,64.0,778.0,83.0,779.0,79.0,1275.0,199.0
06037602507,5321.0,2870.0,1810.0,332.0,23.0,49.0,237.0,3908.0,2044.0,1333.0,280.0,12.0,35.0,204.0,835.0,113.0,977.0,79.0,1005.0,100.0,772.0,108.0,780.0,82.0,1318.0,254.0
06037602510,3510.0,911.0,2007.0,291.0,12.0,53.0,236.0,2585.0,662.0,1454.0,235.0,6.0,36.0,192.0,640.0,111.0,707.0,82.0,637.0,63.0,590.0,86.0,593.0,74.0,844.0,195.0
06037602511,3602.0,1574.0,1604.0,181.0,4.0,68.0,171.0,2631.0,1150.0,1140.0,162.0,2.0,45.0,132.0,637.0,107.0,764.0,87.0,754.0,74.0,595.0,81.0,592.0,77.0,951.0,185.0
06037602512,2442.0,114.0,1806.0,388.0,7.0,13.0,114.0,1842.0,88.0,1339.0,309.0,6.0,4.0,96.0,410.0,132.0,463.0,113.0,593.0,81.0,367.0,102.0,369.0,85.0,620.0,179.0
06037602513,1590.0,595.0,850.0,64.0,3.0,8.0,70.0,1179.0,463.0,608.0,46.0,0.0,1.0,61.0,296.0,37.0,351.0,42.0,424.0,39.0,309.0,38.0,300.0,39.0,506.0,87.0
06037602601,4784.0,3362.0,914.0,289.0,16.0,34.0,169.0,3893.0,2834.0,631.0,239.0,15.0,23.0,151.0,2657.0,84.0,2471.0,104.0,2280.0,140.0,2097.0,200.0,2086.0,175.0,2529.0,216.0
06037602602,3339.0,2125.0,830.0,235.0,7.0,20.0,122.0,2694.0,1740.0,615.0,212.0,7.0,13.0,107.0,1477.0,69.0,1455.0,64.0,1358.0,88.0,1149.0,120.0,1143.0,100.0,1695.0,145.0
06037602700,3674.0,2522.0,696.0,255.0,0.0,25.0,176.0,3030.0,2110.0,511.0,221.0,0.0,25.0,163.0,1826.0,53.0,1917.0,52.0,1875.0,99.0,1789.0,142.0,1775.0,131.0,2138.0,165.0
06037602801,4391.0,1719.0,2373.0,153.0,26.0,52.0,68.0,3143.0,1202.0,1694.0,131.0,21.0,45.0,50.0,809.0,27.0,958.0,39.0,1026.0,48.0,711.0,64.0,710.0,55.0,1357.0,125.0
06037602802,4365.0,2598.0,1582.0,84.0,9.0,29.0,63.0,3429.0,2117.0,1166.0,70.0,7.0,21.0,48.0,1842.0,72.0,1758.0,48.0,1857.0,94.0,1501.0,143.0,1500.0,118.0,1832.0,175.0
06037602900,4293.0,734.0,3040.0,300.0,16.0,37.0,166.0,3287.0,628.0,2187.0,274.0,13.0,27.0,158.0,831.0,150.0,1065.0,127.0,1169.0,106.0,910.0,150.0,934.0,114.0,1167.0,281.0
06037603004,1846.0,431.0,731.0,574.0,2.0,11.0,97.0,1518.0,342.0,547.0,523.0,2.0,10.0,94.0,270.0,93.0,414.0,109.0,357.0,83.0,322.0,89.0,317.0,83.0,476.0,124.0
06037603005,5628.0,1697.0,2626.0,967.0,17.0,62.0,259.0,4375.0,1288.0,1932.0,866.0,16.0,45.0,228.0,1270.0,262.0,1368.0,218.0,1288.0,224.0,973.0,244.0,990.0,220.0,1602.0,491.0
06037603006,2272.0,289.0,670.0,1108.0,7.0,31.0,167.0,1925.0,228.0,507.0,1012.0,3.0,27.0,148.0,375.0,200.0,461.0,151.0,470.0,128.0,435.0,150.0,430.0,137.0,634.0,257.0
06037603007,4080.0,1284.0,1705.0,844.0,11.0,31.0,205.0,3166.0,982.0,1224.0,738.0,9.0,28.0,185.0,925.0,188.0,939.0,95.0,899.0,114.0,802.0,146.0,808.0,119.0,1134.0,295.0
06037603008,3186.0,781.0,1475.0,699.0,10.0,22.0,199.0,2481.0,593.0,1050.0,624.0,10.0,15.0,189.0,481.0,140.0,713.0,129.0,559.0,111.0,541.0,129.0,546.0,120.0,831.0,217.0
06037603101,4448.0,862.0,1808.0,1340.0,11.0,24.0,403.0,3705.0,693.0,1427.0,1195.0,10.0,24.0,356.0,939.0,361.0,983.0,290.0,1016.0,269.0,850.0,292.0,871.0,259.0,1306.0,427.0
06037603102,4034.0,546.0,1755.0,1453.0,5.0,18.0,257.0,3310.0,414.0,1325.0,1315.0,5.0,18.0,233.0,736.0,336.0,808.0,254.0,889.0,200.0,750.0,239.0,759.0,215.0,994.0,375.0
06037603200,3199.0,376.0,884.0,1560.0,6.0,35.0,338.0,2700.0,292.0,694.0,1380.0,6.0,24.0,304.0,777.0,411.0,696.0,259.0,812.0,218.0,690.0,262.0,686.0,244.0,1092.0,423.0
06037603301,3914.0,358.0,1094.0,2045.0,5.0,38.0,374.0,3279.0,276.0,825.0,1813.0,5.0,29.0,331.0,635.0,313.0,716.0,282.0,787.0,249.0,666.0,263.0,665.0,246.0,964.0,381.0
06037603302,4454.0,379.0,1635.0,2038.0,26.0,27.0,349.0,3699.0,285.0,1253.0,1799.0,20.0,24.0,318.0,677.0,334.0,714.0,276.0,836.0,260.0,764.0,293.0,757.0,277.0,1174.0,470.0
06037603400,4504.0,662.0,2008.0,1347.0,13.0,23.0,451.0,3565.0,486.0,1485.0,1142.0,10.0,23.0,419.0,989.0,450.0,1056.0,379.0,1135.0,341.0,952.0,395.0,968.0,360.0,1400.0,607.0
06037603500,3083.0,358.0,1289.0,922.0,15.0,47.0,452.0,2552.0,291.0,1013.0,790.0,15.0,38.0,405.0,759.0,400.0,822.0,328.0,906.0,303.0,721.0,302.0,748.0,263.0,1090.0,446.0
06037603600,3963.0,390.0,1296.0,1405.0,23.0,38.0,811.0,3319.0,317.0,1029.0,1201.0,20.0,33.0,719.0,941.0,571.0,1007.0,478.0,1078.0,394.0,927.0,456.0,944.0,419.0,1322.0,628.0
06037603702,4993.0,303.0,1784.0,1373.0,36.0,72.0,1425.0,3975.0,232.0,1297.0,1131.0,33.0,55.0,1227.0,1269.0,980.0,1171.0,749.0,1212.0,582.0,1310.0,681.0,1297.0,649.0,1504.0,751.0
06037603703,2572.0,205.0,1160.0,529.0,13.0,47.0,618.0,2085.0,153.0,889.0,442.0,10.0,36.0,555.0,654.0,432.0,680.0,331.0,696.0,274.0,580.0,325.0,590.0,300.0,940.0,464.0
06037603705,2589.0,1206.0,939.0,244.0,9.0,17.0,174.0,1988.0,935.0,683.0,204.0,7.0,7.0,152.0,591.0,97.0,673.0,102.0,732.0,96.0,579.0,84.0,597.0,67.0,870.0,162.0
06037603706,3624.0,797.0,2356.0,263.0,11.0,39.0,158.0,2632.0,594.0,1674.0,214.0,10.0,22.0,118.0,431.0,75.0,575.0,84.0,585.0,119.0,393.0,102.0,392.0,93.0,853.0,294.0
06037603801,4630.0,973.0,2525.0,588.0,35.0,19.0,490.0,3560.0,730.0,1872.0,495.0,35.0,17.0,411.0,911.0,250.0,891.0,171.0,811.0,135.0,765.0,215.0,771.0,190.0,999.0,309.0
06037603802,3937.0,347.0,2390.0,701.0,10.0,47.0,442.0,3059.0,260.0,1804.0,551.0,9.0,45.0,390.0,744.0,331.0,781.0,268.0,856.0,194.0,693.0,247.0,686.0,234.0,1105.0,400.0
06037603901,4013.0,423.0,2486.0,401.0,22.0,45.0,636.0,3150.0,308.0,1904.0,334.0,22.0,33.0,549.0,877.0,348.0,923.0,274.0,1036.0,226.0,841.0,244.0,842.0,226.0,1234.0,353.0
06037603902,3288.0,275.0,2153.0,390.0,26.0,33.0,411.0,2562.0,211.0,1632.0,334.0,18.0,17.0,350.0,598.0,267.0,660.0,215.0,766.0,183.0,657.0,204.0,663.0,184.0,887.0,294.0
06037604001,4241.0,301.0,2733.0,422.0,22.0,72.0,691.0,3310.0,232.0,2052.0,358.0,13.0,52.0,603.0,760.0,283.0,808.0,223.0,898.0,236.0,746.0,238.0,750.0,217.0,1123.0,411.0
06037604002,4863.0,394.0,2770.0,591.0,28.0,86.0,994.0,3823.0,294.0,2101.0,480.0,28.0,63.0,857.0,848.0,330.0,903.0,307.0,1047.0,278.0,831.0,313.0,848.0,278.0,1354.0,514.0
06037604101,3973.0,345.0,2775.0,343.0,26.0,66.0,418.0,3057.0,272.0,2078.0,282.0,25.0,41.0,359.0,648.0,216.0,745.0,242.0,1021.0,232.0,628.0,182.0,637.0,160.0,1080.0,412.0
06037604102,2862.0,203.0,1787.0,340.0,34.0,31.0,467.0,2200.0,152.0,1302.0,273.0,28.0,24.0,421.0,541.0,250.0,489.0,185.0,542.0,164.0,498.0,188.0,500.0,175.0,744.0,288.0
06037604200,6255.0,1914.0,4031.0,143.0,6.0,48.0,113.0,4868.0,1598.0,3038.0,101.0,1.0,37.0,93.0,1987.0,130.0,2080.0,97.0,2215.0,106.0,1768.0,140.0,1779.0,113.0,2528.0,272.0
06037609900,1804.0,137.0,1000.0,138.0,16.0,18.0,495.0,1460.0,103.0,762.0,121.0,13.0,15.0,446.0,412.0,178.0,431.0,192.0,427.0,223.0,379.0,202.0,396.0,185.0,531.0,269.0
06037620001,4029.0,163.0,653.0,626.0,45.0,59.0,2483.0,3164.0,105.0,486.0,440.0,33.0,50.0,2050.0,1068.0,994.0,993.0,1061.0,1212.0,848.0,1108.0,918.0,1117.0,859.0,1535.0,874.0
06037620002,3629.0,175.0,576.0,630.0,34.0,56.0,2158.0,2892.0,127.0,437.0,454.0,16.0,46.0,1812.0,900.0,762.0,861.0,785.0,1068.0,621.0,983.0,676.0,979.0,639.0,1429.0,770.0
06037620101,5667.0,225.0,988.0,809.0,51.0,97.0,3497.0,4464.0,157.0,740.0,605.0,45.0,60.0,2857.0,1455.0,1350.0,1427.0,1285.0,1732.0,1009.0,1646.0,1100.0,1665.0,1020.0,2237.0,1182.0
06037620102,3885.0,141.0,647.0,518.0,39.0,60.0,2480.0,3146.0,101.0,462.0,398.0,36.0,44.0,2105.0,1116.0,851.0,982.0,864.0,1103.0,584.0,1160.0,720.0,1169.0,675.0,1600.0,804.0
06037620201,1550.0,27.0,159.0,150.0,22.0,24.0,1168.0,1389.0,18.0,133.0,120.0,12.0,23.0,1083.0,533.0,301.0,412.0,315.0,484.0,209.0,417.0,235.0,419.0,221.0,638.0,264.0
06037620301,4753.0,73.0,400.0,605.0,24.0,102.0,3549.0,3399.0,45.0,241.0,372.0,18.0,59.0,2664.0,1541.0,1149.0,1347.0,1330.0,1647.0,769.0,1556.0,1028.0,1534.0,981.0,2135.0,959.0
06037620303,4704.0,74.0,368.0,601.0,36.0,116.0,3509.0,3415.0,42.0,246.0,387.0,22.0,71.0,2647.0,1592.0,1136.0,1355.0,1225.0,1673.0,766.0,1468.0,999.0,1475.0,927.0,2070.0,967.0
06037620305,6114.0,116.0,488.0,565.0,51.0,125.0,4769.0,4926.0,77.0,359.0,391.0,40.0,97.0,3962.0,2052.0,1344.0,1732.0,1660.0,2167.0,994.0,1909.0,1228.0,1892.0,1172.0,2498.0,1180.0
06037620400,5360.0,145.0,497.0,1111.0,32.0,98.0,3477.0,4118.0,107.0,350.0,766.0,26.0,66.0,2803.0,1701.0,1305.0,1582.0,1372.0,1865.0,982.0,1668.0,1100.0,1654.0,1073.0,2377.0,985.0
06037620501,5786.0,211.0,852.0,1281.0,35.0,118.0,3289.0,4375.0,154.0,620.0,898.0,30.0,73.0,2600.0,1665.0,1121.0,1613.0,1087.0,1877.0,838.0,1686.0,877.0,1693.0,832.0,2342.0,1014.0
06037620521,4313.0,352.0,951.0,962.0,27.0,92.0,1929.0,3305.0,263.0,677.0,704.0,27.0,55.0,1579.0,1195.0,581.0,1112.0,587.0,1213.0,479.0,1125.0,463.0,1107.0,457.0,1694.0,583.0
06037620522,5068.0,274.0,795.0,1173.0,54.0,95.0,2677.0,3816.0,177.0,562.0,835.0,45.0,78.0,2119.0,1375.0,834.0,1361.0,839.0,1537.0,642.0,1439.0,706.0,1433.0,677.0,1973.0,728.0
06037620601,5869.0,395.0,1185.0,1386.0,52.0,106.0,2745.0,4586.0,283.0,881.0,1026.0,41.0,90.0,2265.0,1302.0,735.0,1438.0,783.0,1649.0,663.0,1508.0,707.0,1514.0,667.0,2332.0,846.0
06037620602,5454.0,181.0,1164.0,1129.0,60.0,100.0,2820.0,4305.0,126.0,867.0,837.0,48.0,70.0,2357.0,1623.0,1246.0,1401.0,1144.0,1593.0,976.0,1411.0,1013.0,1435.0,927.0,2048.0,1103.0
06037620701,6991.0,373.0,1082.0,1330.0,74.0,138.0,3994.0,5466.0,270.0,786.0,1003.0,67.0,86.0,3254.0,2057.0,1331.0,1893.0,1310.0,2244.0,976.0,2087.0,1075.0,2067.0,1039.0,2922.0,1187.0
06037620703,3666.0,97.0,579.0,763.0,20.0,44.0,2163.0,2767.0,75.0,427.0,528.0,18.0,31.0,1688.0,1118.0,689.0,992.0,684.0,1155.0,515.0,1082.0,613.0,1082.0,576.0,1496.0,614.0
06037620704,3727.0,160.0,543.0,803.0,30.0,64.0,2127.0,2725.0,94.0,384.0,536.0,22.0,44.0,1645.0,1054.0,677.0,954.0,684.0,1139.0,487.0,1005.0,582.0,1009.0,540.0,1500.0,643.0
06037620801,4372.0,104.0,349.0,1233.0,26.0,78.0,2582.0,3289.0,61.0,232.0,858.0,25.0,42.0,2071.0,1435.0,1093.0,1190.0,1110.0,1512.0,743.0,1364.0,867.0,1376.0,805.0,1872.0,884.0
06037620802,3185.0,81.0,304.0,658.0,7.0,71.0,2064.0,2458.0,61.0,221.0,436.0,7.0,46.0,1687.0,1035.0,838.0,918.0,833.0,1095.0,591.0,998.0,682.0,997.0,646.0,1419.0,705.0
06037620901,2639.0,49.0,208.0,362.0,24.0,59.0,1937.0,2032.0,30.0,136.0,246.0,15.0,42.0,1563.0,831.0,727.0,693.0,820.0,882.0,516.0,770.0,641.0,782.0,596.0,1082.0,584.0
06037620904,2829.0,79.0,201.0,206.0,15.0,30.0,2298.0,2231.0,45.0,158.0,126.0,8.0,30.0,1864.0,986.0,695.0,786.0,809.0,983.0,499.0,778.0,637.0,780.0,591.0,1242.0,659.0
06037621001,4346.0,113.0,447.0,568.0,25.0,107.0,3086.0,3475.0,70.0,328.0,414.0,23.0,79.0,2561.0,1474.0,915.0,1301.0,910.0,1528.0,630.0,1440.0,733.0,1428.0,706.0,2022.0,737.0
06037621005,5547.0,77.0,532.0,399.0,51.0,79.0,4409.0,4679.0,52.0,399.0,308.0,41.0,66.0,3813.0,2057.0,1325.0,1747.0,1398.0,1956.0,969.0,1753.0,1082.0,1775.0,1019.0,2537.0,1101.0
06037621102,3049.0,77.0,324.0,394.0,29.0,85.0,2140.0,2361.0,50.0,243.0,261.0,27.0,66.0,1714.0,937.0,561.0,936.0,642.0,1140.0,423.0,1040.0,498.0,1034.0,472.0,1481.0,551.0
06037621104,6786.0,150.0,704.0,787.0,64.0,153.0,4928.0,5760.0,125.0,572.0,596.0,50.0,127.0,4290.0,2070.0,1201.0,1809.0,1298.0,2193.0,908.0,1980.0,1038.0,1963.0,971.0,2823.0,1175.0
06037621201,8259.0,530.0,1830.0,1033.0,134.0,137.0,4595.0,6897.0,454.0,1501.0,772.0,134.0,105.0,3931.0,1939.0,1278.0,1932.0,1431.0,2100.0,1153.0,1862.0,1188.0,1842.0,1111.0,2728.0,1280.0
06037621204,3110.0,164.0,376.0,451.0,25.0,32.0,2062.0,2861.0,144.0,331.0,410.0,25.0,21.0,1930.0,899.0,582.0,780.0,633.0,857.0,545.0,896.0,585.0,898.0,558.0,1163.0,646.0
06037621301,7291.0,318.0,1043.0,1294.0,59.0,155.0,4422.0,5786.0,226.0,755.0,934.0,40.0,106.0,3725.0,2125.0,1465.0,1967.0,1458.0,2179.0,1078.0,2108.0,1235.0,2104.0,1179.0,2879.0,1351.0
06037621324,3849.0,170.0,539.0,536.0,33.0,68.0,2503.0,3374.0,127.0,437.0,432.0,29.0,58.0,2291.0,1222.0,802.0,1064.0,778.0,1238.0,662.0,1042.0,641.0,1052.0,597.0,1509.0,760.0
06037621326,3348.0,126.0,464.0,411.0,28.0,62.0,2257.0,2954.0,108.0,356.0,348.0,21.0,54.0,2067.0,1213.0,766.0,908.0,670.0,999.0,527.0,953.0,548.0,955.0,505.0,1301.0,676.0
06037621400,4845.0,133.0,663.0,699.0,45.0,92.0,3213.0,3844.0,107.0,463.0,505.0,39.0,68.0,2662.0,1313.0,943.0,1299.0,1075.0,1463.0,881.0,1405.0,1032.0,1414.0,975.0,1926.0,1019.0
06037650001,5825.0,230.0,1258.0,3053.0,34.0,77.0,1173.0,4861.0,179.0,951.0,2602.0,34.0,57.0,1038.0,1317.0,1084.0,1309.0,925.0,1461.0,771.0,1260.0,833.0,1238.0,787.0,1972.0,1040.0
06037650003,3237.0,412.0,942.0,1110.0,21.0,52.0,700.0,2601.0,308.0,701.0,940.0,21.0,29.0,602.0,551.0,381.0,662.0,355.0,657.0,304.0,549.0,282.0,554.0,263.0,879.0,474.0
06037650004,4262.0,461.0,992.0,1756.0,18.0,62.0,973.0,3367.0,323.0,745.0,1396.0,14.0,48.0,841.0,784.0,594.0,862.0,509.0,929.0,440.0,754.0,444.0,749.0,435.0,1316.0,711.0
06037650101,5771.0,192.0,1245.0,3253.0,37.0,50.0,994.0,4672.0,141.0,900.0,2668.0,27.0,33.0,903.0,1286.0,1045.0,1295.0,991.0,1463.0,807.0,1329.0,881.0,1322.0,816.0,1975.0,1059.0
06037650102,2185.0,111.0,495.0,802.0,21.0,51.0,705.0,1776.0,80.0,370.0,637.0,21.0,43.0,625.0,540.0,439.0,522.0,403.0,618.0,381.0,498.0,403.0,512.0,371.0,690.0,384.0
06037650200,5831.0,288.0,1592.0,1943.0,40.0,54.0,1914.0,4651.0,195.0,1157.0,1569.0,38.0,46.0,1646.0,1289.0,1201.0,1262.0,1028.0,1371.0,880.0,1234.0,926.0,1237.0,871.0,1874.0,1179.0
06037650300,6898.0,408.0,1864.0,2395.0,24.0,109.0,2098.0,5639.0,287.0,1419.0,1970.0,22.0,101.0,1840.0,1590.0,1071.0,1579.0,1009.0,1841.0,961.0,1510.0,931.0,1515.0,886.0,2263.0,1255.0
06037650401,4450.0,144.0,803.0,1672.0,42.0,59.0,1730.0,3603.0,116.0,594.0,1334.0,26.0,42.0,1491.0,1010.0,1110.0,905.0,1001.0,1124.0,838.0,1026.0,903.0,1041.0,843.0,1412.0,878.0
06037650501,3024.0,57.0,497.0,1050.0,22.0,33.0,1365.0,2391.0,39.0,365.0,782.0,19.0,22.0,1164.0,734.0,884.0,732.0,830.0,797.0,722.0,678.0,760.0,684.0,722.0,1020.0,814.0
06037650502,4260.0,137.0,579.0,1413.0,20.0,65.0,2046.0,3443.0,106.0,457.0,1087.0,18.0,52.0,1723.0,1117.0,1166.0,991.0,1155.0,1147.0,919.0,1045.0,946.0,1036.0,910.0,1557.0,1084.0
